,DOM,delay
1,2,273052
2,2,273134
3,2,273214
4,2,273294
5,2,273376
6,2,273456
7,2,273536
8,2,273617
9,2,273698
10,2,273778
11,2,273859
12,2,273940
13,2,274021
14,2,274101
15,2,274182
16,2,274263
17,2,274344
18,2,274424
19,2,274505
20,2,274585
21,2,274666
22,2,274747
23,2,274827
24,2,274908
25,2,274989
26,2,275069
27,2,275150
28,2,275231
29,2,275311
30,2,275393
31,2,275473
32,2,275553
33,2,275634
34,2,275715
35,2,275795
36,2,275876
37,2,275957
38,2,276037
39,2,276118
40,2,276199
41,2,276279
42,2,276361
43,2,276441
44,2,276522
45,2,276602
46,2,276683
47,2,276764
48,2,276844
49,2,276924
50,2,277006
51,2,277086
52,2,277166
53,2,277248
54,2,277328
55,2,277409
56,2,277490
57,2,277570
58,2,277651
59,2,277732
60,2,277812
61,2,277893
62,2,277974
63,2,278054
64,2,278135
65,2,278216
66,2,278296
67,2,278377
68,2,278458
69,2,278539
70,2,278619
71,2,278699
72,2,278781
73,2,278861
74,2,278942
75,2,279023
76,2,279103
77,2,279183
78,2,279265
79,2,279345
80,2,279425
81,2,279506
82,2,279587
83,2,279668
84,2,279748
85,2,279829
86,2,279911
87,2,279991
88,2,280071
89,2,280152
90,2,280233
91,2,280313
92,2,280394
93,2,280474
94,2,280555
95,2,280636
96,2,280716
97,2,280797
98,2,280878
99,2,280958
100,2,281039
101,2,281120
102,2,281201
103,2,281282
104,2,281362
105,2,281442
106,2,281524
107,2,281604
108,2,281684
109,2,281766
110,2,281846
111,2,281926
112,2,282007
113,2,282088
114,2,282168
115,2,282250
116,2,282330
117,2,282411
118,2,282491
119,2,282572
120,2,282653
121,2,282733
122,2,282814
123,2,282895
124,2,282975
125,2,283055
126,2,283137
127,2,283218
128,2,283297
129,2,283379
130,2,283459
131,2,283540
132,2,283621
133,2,283701
134,2,283782
135,2,283863
136,2,283943
137,2,284024
138,2,284104
139,2,284185
140,2,284266
141,2,284346
142,2,284427
143,2,284508
144,2,284589
145,2,284670
146,2,284750
147,2,284830
148,2,284912
149,2,284992
150,2,285072
151,2,285154
152,2,285234
153,2,285314
154,2,285396
155,2,285476
156,2,285556
157,2,285638
158,2,285718
159,2,285798
160,2,285880
161,2,285960
162,2,286041
163,2,286122
164,2,286202
165,2,286283
166,2,286364
167,2,286444
168,2,286525
169,2,286606
170,2,286686
171,2,286767
172,2,286847
173,2,286928
174,2,287009
175,2,287089
176,2,287171
177,2,287251
178,2,287331
179,2,287413
180,2,287493
181,2,287573
182,2,287654
183,2,287735
184,2,287815
185,2,287896
186,2,287977
187,2,288057
188,2,288138
189,2,288219
190,2,288300
191,2,288380
192,2,288461
193,2,288542
194,2,288623
195,2,288703
196,2,288784
197,2,288865
198,2,288945
199,2,289026
200,2,289106
201,2,289188
202,2,289268
203,2,289348
204,2,289430
205,2,289510
206,2,289590
207,2,289671
208,2,289752
209,2,289832
210,2,289914
211,2,289994
212,2,290074
213,2,290155
214,2,290236
215,2,290316
216,2,290397
217,2,290478
218,2,290559
219,2,290639
220,2,290719
221,2,290801
222,2,290882
223,2,290962
224,2,291043
225,2,291123
226,2,291204
227,2,291285
228,2,291365
229,2,291446
230,2,291527
231,2,291607
232,2,291688
233,2,291769
234,2,291849
235,2,291930
236,2,292011
237,2,292091
238,2,292172
239,2,292253
240,2,292333
241,2,292414
242,2,292494
243,2,292576
244,2,292656
245,2,292736
246,2,292818
247,2,292898
248,2,292978
249,2,293060
250,2,293140
251,2,293220
252,2,293302
253,2,293382
254,2,293463
255,2,293544
256,2,293624
257,2,293704
258,2,293786
259,2,293866
260,2,293947
261,2,294028
262,2,294108
263,2,294189
264,2,294269
265,2,294350
266,2,294431
267,2,294511
268,2,294592
269,2,294673
270,2,294754
271,2,294834
272,2,294915
273,2,294996
274,2,295076
275,2,295157
276,2,295237
277,2,295318
278,2,295399
279,2,295479
280,2,295560
281,2,295641
282,2,295721
283,2,295802
284,2,295883
285,2,295963
286,2,296044
287,2,296125
288,2,296205
289,2,296286
290,2,296367
291,2,296448
292,2,296528
293,2,296608
294,2,296690
295,2,296770
296,2,296851
297,2,296932
298,2,297012
299,2,297093
300,2,297174
301,2,297254
302,2,297335
303,2,297416
304,2,297496
305,2,297577
306,2,297658
307,2,297738
308,2,297819
309,2,297900
310,2,297980
311,2,298061
312,2,298142
313,2,298222
314,2,298303
315,2,298383
316,2,298465
317,2,298545
318,2,298625
319,2,298707
320,2,298787
321,2,298867
322,2,298949
323,2,299029
324,2,299109
325,4,185226
326,4,185308
327,4,185389
328,4,185470
329,4,185551
330,4,185633
331,4,185713
332,4,185796
333,4,185877
334,4,185958
335,4,186040
336,4,186121
337,4,186203
338,4,186285
339,4,186365
340,4,186448
341,4,186529
342,4,186610
343,4,186692
344,4,186773
345,4,186854
346,4,186936
347,4,187017
348,4,187098
349,4,187180
350,4,187262
351,4,187343
352,4,187425
353,4,187506
354,4,187587
355,4,187669
356,4,187750
357,4,187832
358,4,187913
359,4,187994
360,4,188076
361,4,188157
362,4,188238
363,4,188320
364,4,188401
365,4,188483
366,4,188564
367,4,188646
368,4,188728
369,4,188809
370,4,188890
371,4,188972
372,4,189054
373,4,189134
374,4,189216
375,4,189297
376,4,189378
377,4,189461
378,4,189541
379,4,189582
380,4,189665
381,4,189746
382,4,189828
383,4,189909
384,4,189990
385,4,190072
386,4,190153
387,4,190235
388,4,190316
389,4,190358
390,4,190438
391,4,190520
392,4,190602
393,4,190684
394,4,190765
395,4,190846
396,4,190928
397,4,191009
398,4,191090
399,4,191133
400,4,191213
401,4,191295
402,4,191376
403,4,191417
404,4,191499
405,4,191581
406,4,191662
407,4,191742
408,4,191825
409,4,191906
410,4,191988
411,4,192069
412,4,192150
413,4,192232
414,4,192273
415,4,192355
416,4,192437
417,4,192518
418,4,192599
419,4,192681
420,4,192762
421,4,192842
422,4,192925
423,4,193006
424,4,193087
425,4,193169
426,4,193250
427,4,193332
428,4,193413
429,4,193494
430,4,193577
431,4,193658
432,4,193739
433,4,193821
434,4,193902
435,4,193983
436,4,194065
437,4,194146
438,4,194227
439,4,194309
440,4,194350
441,4,194432
442,4,194514
443,4,194595
444,4,194676
445,4,194758
446,4,194839
447,4,194921
448,4,195002
449,4,195083
450,4,195165
451,4,195246
452,4,195327
453,4,195409
454,4,195491
455,4,195571
456,4,195654
457,4,195735
458,4,195816
459,4,195897
460,4,195979
461,4,196061
462,4,196142
463,4,196223
464,4,196305
465,4,196386
466,4,196427
467,4,196510
468,4,196591
469,4,196672
470,4,196754
471,4,196835
472,4,196917
473,4,196999
474,4,197079
475,4,197161
476,4,197242
477,4,197323
478,4,197405
479,4,197487
480,4,197568
481,4,197649
482,4,197731
483,4,197812
484,4,197894
485,4,197975
486,4,198057
487,4,198138
488,4,198219
489,4,198301
490,4,198383
491,4,198464
492,4,198545
493,4,198627
494,4,198707
495,4,198789
496,4,198871
497,4,198952
498,4,199034
499,4,199114
500,4,199197
501,4,199278
502,4,199359
503,4,199441
504,4,199522
505,4,199603
506,4,199685
507,4,199766
508,4,199847
509,4,199930
510,4,200011
511,4,200092
512,4,200174
513,4,200255
514,4,200337
515,4,200418
516,4,200499
517,4,200581
518,4,200663
519,4,200744
520,4,200825
521,4,200907
522,4,200987
523,4,201070
524,4,201150
525,4,201233
526,4,201314
527,4,201395
528,4,201477
529,4,201558
530,4,201639
531,4,201722
532,4,201803
533,4,201883
534,4,201965
535,4,202046
536,4,202128
537,4,202210
538,4,202291
539,4,202372
540,4,202454
541,4,202535
542,4,202617
543,4,202698
544,4,202780
545,4,202862
546,4,202943
547,4,203024
548,4,203106
549,4,203186
550,4,203268
551,4,203350
552,4,203431
553,4,203513
554,4,203594
555,4,203675
556,4,203757
557,4,203838
558,4,203920
559,4,204002
560,4,204083
561,4,204124
562,4,204206
563,4,204287
564,4,204368
565,4,204450
566,4,204491
567,4,204573
568,4,204654
569,4,204735
570,4,204817
571,4,204898
572,4,204980
573,4,205061
574,4,205143
575,4,205224
576,4,205306
577,4,205387
578,4,205467
579,4,205550
580,4,205632
581,4,205712
582,4,205795
583,4,205875
584,4,205958
585,4,206039
586,4,206120
587,4,206202
588,4,206283
589,4,206364
590,4,206446
591,4,206527
592,4,206608
593,4,206690
594,4,206771
595,4,206852
596,4,206935
597,4,207015
598,4,207097
599,4,207179
600,4,207259
601,4,207342
602,4,207423
603,4,207504
604,4,207586
605,4,207667
606,4,207708
607,4,207790
608,4,207871
609,4,207952
610,4,207994
611,4,208076
612,4,208157
613,4,208238
614,4,208320
615,4,208402
616,4,208483
617,4,208564
618,4,208646
619,4,208727
620,4,208808
621,4,208890
622,4,208971
623,4,209052
624,4,209135
625,4,209216
626,4,209297
627,4,209379
628,4,209460
629,4,209542
630,4,209623
631,4,209704
632,4,209786
633,4,209828
634,4,209909
635,4,209950
636,4,210032
637,4,210073
638,4,210154
639,4,210236
640,4,210318
641,4,210399
642,4,210481
643,4,210562
644,4,210643
645,4,210724
646,4,210806
647,4,210887
648,4,210968
649,5,263815
650,5,263856
651,5,263896
652,5,263938
653,5,263979
654,5,264017
655,5,264057
656,5,264098
657,5,264138
658,5,264178
659,5,264221
660,5,264259
661,5,264300
662,5,264340
663,5,264382
664,5,264421
665,5,264461
666,5,264501
667,5,264542
668,5,264582
669,5,264622
670,5,264663
671,5,264703
672,5,264743
673,5,264786
674,5,264824
675,5,264867
676,5,264905
677,5,264947
678,5,264986
679,5,265026
680,5,265066
681,5,265107
682,5,265147
683,5,265187
684,5,265228
685,5,265270
686,5,265308
687,5,265349
688,5,265389
689,5,265429
690,5,265470
691,5,265510
692,5,265551
693,5,265593
694,5,265631
695,5,265672
696,5,265712
697,5,265754
698,5,265793
699,5,265833
700,5,265873
701,5,265916
702,5,265956
703,5,265996
704,5,266037
705,5,266075
706,5,266118
707,5,266156
708,5,266198
709,5,266237
710,5,266277
711,5,266317
712,5,266358
713,5,266441
714,5,266478
715,5,266519
716,5,266559
717,5,266600
718,5,266640
719,5,266680
720,5,266723
721,5,266761
722,5,266803
723,5,266842
724,5,266882
725,5,266922
726,5,266963
727,5,267003
728,5,267045
729,5,267084
730,5,267124
731,5,267164
732,5,267205
733,5,267245
734,5,267288
735,5,267328
736,5,267366
737,5,267409
738,5,267447
739,5,267487
740,5,267530
741,5,267568
742,5,267610
743,5,267649
744,5,267689
745,5,267729
746,5,267770
747,5,267810
748,5,267850
749,5,267891
750,5,267931
751,5,267974
752,5,268014
753,5,268052
754,5,268093
755,5,268135
756,5,268173
757,5,268214
758,5,268256
759,5,268294
760,5,268335
761,5,268377
762,5,268415
763,5,268458
764,5,268496
765,5,268539
766,5,268577
767,5,268619
768,5,268658
769,5,268700
770,5,268740
771,5,268781
772,5,268819
773,5,268859
774,5,268900
775,5,268940
776,5,268980
777,5,269021
778,5,269063
779,5,269103
780,5,269144
781,5,269182
782,5,269223
783,5,269263
784,5,269303
785,5,269344
786,5,269386
787,5,269466
788,5,269507
789,5,269545
790,5,269585
791,5,269626
792,5,269666
793,5,269709
794,5,269747
795,5,269789
796,5,269828
797,5,269868
798,5,269910
799,5,269949
800,5,269991
801,5,270029
802,5,270072
803,5,270152
804,5,270192
805,5,270231
806,5,270273
807,5,270311
808,5,270394
809,5,270432
810,5,270475
811,5,270513
812,5,270553
813,5,270594
814,5,270634
815,5,270676
816,5,270717
817,5,270755
818,5,270795
819,5,270836
820,5,270876
821,5,270916
822,5,270957
823,5,270997
824,5,271038
825,5,271078
826,5,271120
827,5,271159
828,5,271199
829,5,271239
830,5,271280
831,5,271322
832,5,271362
833,5,271403
834,5,271443
835,5,271483
836,5,271522
837,5,271564
838,5,271605
839,5,271643
840,5,271683
841,5,271726
842,5,271764
843,5,271804
844,5,271845
845,5,271887
846,5,271927
847,5,271966
848,5,272008
849,5,272049
850,5,272089
851,5,272129
852,5,272170
853,5,272250
854,5,272330
855,5,272369
856,5,272409
857,5,272451
858,5,272490
859,5,272530
860,5,272570
861,5,272611
862,5,272653
863,5,272691
864,5,272732
865,5,272772
866,5,272813
867,5,272855
868,5,272893
869,5,272976
870,5,273016
871,5,273056
872,5,273097
873,5,273137
874,5,273175
875,5,273216
876,5,273298
877,5,273337
878,5,273377
879,5,273417
880,5,273460
881,5,273498
882,5,273539
883,5,273579
884,5,273619
885,5,273659
886,5,273700
887,5,273740
888,5,273780
889,5,273823
890,5,273861
891,5,273903
892,5,273944
893,5,274024
894,5,274063
895,5,274103
896,5,274143
897,5,274184
898,5,274224
899,5,274264
900,5,274305
901,5,274345
902,5,274387
903,5,274426
904,5,274468
905,5,274508
906,5,274547
907,5,274589
908,5,274628
909,5,274668
910,5,274708
911,5,274749
912,5,274791
913,5,274829
914,5,274870
915,5,274911
916,5,274952
917,5,274991
918,5,275031
919,5,275071
920,5,275114
921,5,275152
922,5,275234
923,5,275273
924,5,275313
925,5,275354
926,5,275396
927,5,275436
928,5,275477
929,5,275517
930,5,275555
931,5,275598
932,5,275636
933,5,275718
934,5,275758
935,5,275799
936,5,275837
937,5,275878
938,5,275918
939,5,275959
940,5,275999
941,5,276039
942,5,276082
943,5,276122
944,5,276162
945,5,276201
946,5,276242
947,5,276283
948,5,276322
949,5,276363
950,5,276404
951,5,276443
952,5,276485
953,5,276524
954,5,276566
955,5,276604
956,5,276647
957,5,276685
958,5,276727
959,5,276766
960,5,276806
961,5,276846
962,5,276887
963,5,276927
964,5,276968
965,5,277009
966,5,277049
967,5,277091
968,5,277129
969,5,277171
970,5,277212
971,5,277252
972,5,277290
973,6,196460
974,6,196422
975,6,196382
976,6,196342
977,6,196303
978,6,196263
979,6,196223
980,6,196184
981,6,196144
982,6,196104
983,6,196065
984,6,196025
985,6,195986
986,6,195946
987,6,195906
988,6,195867
989,6,195827
990,6,195787
991,6,195748
992,6,195708
993,6,195668
994,6,195629
995,6,195589
996,6,195549
997,6,195511
998,6,195471
999,6,195432
1000,6,195392
1001,6,195352
1002,6,195313
1003,6,195273
1004,6,195233
1005,6,195194
1006,6,195154
1007,6,195114
1008,6,195075
1009,6,195035
1010,6,194995
1011,6,194956
1012,6,194916
1013,6,194876
1014,6,194837
1015,6,194797
1016,6,194758
1017,6,194719
1018,6,194679
1019,6,194640
1020,6,194600
1021,6,194560
1022,6,194521
1023,6,194481
1024,6,194441
1025,6,194402
1026,6,194362
1027,6,194322
1028,6,194283
1029,6,194243
1030,6,194204
1031,6,194164
1032,6,194124
1033,6,194085
1034,6,194045
1035,6,194005
1036,6,193966
1037,6,193927
1038,6,193887
1039,6,193848
1040,6,193808
1041,6,193769
1042,6,193729
1043,6,193689
1044,6,193650
1045,6,193610
1046,6,193570
1047,6,193531
1048,6,193491
1049,6,193451
1050,6,193412
1051,6,193372
1052,6,193332
1053,6,193293
1054,6,193254
1055,6,193213
1056,6,193174
1057,6,193135
1058,6,193096
1059,6,193056
1060,6,193016
1061,6,192977
1062,6,192937
1063,6,192897
1064,6,192858
1065,6,192818
1066,6,192778
1067,6,192739
1068,6,192699
1069,6,192659
1070,6,192620
1071,6,192580
1072,6,192540
1073,6,192501
1074,6,192461
1075,6,192422
1076,6,192382
1077,6,192342
1078,6,192304
1079,6,192264
1080,6,192224
1081,6,192185
1082,6,192145
1083,6,192105
1084,6,192066
1085,6,192026
1086,6,191986
1087,6,191947
1088,6,191907
1089,6,191868
1090,6,191828
1091,6,191788
1092,6,191749
1093,6,191709
1094,6,191669
1095,6,191631
1096,6,191590
1097,6,191550
1098,6,191511
1099,6,191472
1100,6,191432
1101,6,191393
1102,6,191353
1103,6,191313
1104,6,191274
1105,6,191234
1106,6,191195
1107,6,191155
1108,6,191115
1109,6,191076
1110,6,191036
1111,6,190996
1112,6,190957
1113,6,190917
1114,6,190877
1115,6,190838
1116,6,190798
1117,6,190759
1118,6,190719
1119,6,190680
1120,6,190641
1121,6,190601
1122,6,190561
1123,6,190522
1124,6,190482
1125,6,190442
1126,6,190403
1127,6,190363
1128,6,190323
1129,6,190284
1130,6,190244
1131,6,190204
1132,6,190165
1133,6,190125
1134,6,190086
1135,6,190046
1136,6,190006
1137,6,189968
1138,6,189927
1139,6,189887
1140,6,189849
1141,6,189809
1142,6,189769
1143,6,189730
1144,6,189690
1145,6,189650
1146,6,189611
1147,6,189571
1148,6,189532
1149,6,189492
1150,6,189452
1151,6,189413
1152,6,189373
1153,6,189333
1154,6,189294
1155,6,189254
1156,6,189214
1157,6,189175
1158,6,189135
1159,6,189095
1160,6,189057
1161,6,189017
1162,6,188978
1163,6,188938
1164,6,188898
1165,6,188859
1166,6,188819
1167,6,188779
1168,6,188740
1169,6,188700
1170,6,188660
1171,6,188621
1172,6,188581
1173,6,188542
1174,6,188502
1175,6,188462
1176,6,188423
1177,6,188383
1178,6,188343
1179,6,188304
1180,6,188264
1181,6,188225
1182,6,188186
1183,6,188146
1184,6,188106
1185,6,188067
1186,6,188027
1187,6,187987
1188,6,187948
1189,6,187908
1190,6,187869
1191,6,187829
1192,6,187789
1193,6,187750
1194,6,187710
1195,6,187670
1196,6,187631
1197,6,187591
1198,6,187551
1199,6,187512
1200,6,187472
1201,6,187433
1202,6,187394
1203,6,187354
1204,6,187315
1205,6,187275
1206,6,187235
1207,6,187196
1208,6,187156
1209,6,187116
1210,6,187077
1211,6,187037
1212,6,186997
1213,6,186958
1214,6,186918
1215,6,186879
1216,6,186839
1217,6,186799
1218,6,186760
1219,6,186720
1220,6,186680
1221,6,186642
1222,6,186601
1223,6,186562
1224,6,186523
1225,6,186483
1226,6,186443
1227,6,186404
1228,6,186364
1229,6,186324
1230,6,186285
1231,6,186245
1232,6,186206
1233,6,186166
1234,6,186126
1235,6,186087
1236,6,186047
1237,6,186007
1238,6,185968
1239,6,185928
1240,6,185888
1241,6,185849
1242,6,185809
1243,6,185770
1244,6,185731
1245,6,185691
1246,6,185651
1247,6,185612
1248,6,185572
1249,6,185533
1250,6,185493
1251,6,185453
1252,6,185414
1253,6,185374
1254,6,185334
1255,6,185295
1256,6,185255
1257,6,185215
1258,6,185176
1259,6,185136
1260,6,185096
1261,6,185057
1262,6,185017
1263,6,184979
1264,6,184939
1265,6,184899
1266,6,184860
1267,6,184820
1268,6,184780
1269,6,184741
1270,6,184701
1271,6,184661
1272,6,184622
1273,6,184582
1274,6,184543
1275,6,184503
1276,6,184463
1277,6,184424
1278,6,184384
1279,6,184344
1280,6,184305
1281,6,184265
1282,6,184225
1283,6,184186
1284,6,184147
1285,6,184107
1286,6,184068
1287,6,184028
1288,6,183989
1289,6,183949
1290,6,183909
1291,6,183870
1292,6,183830
1293,6,183790
1294,6,183751
1295,6,183711
1296,6,183671
1297,7,35704
1298,7,35706
1299,7,35706
1300,7,35707
1301,7,35709
1302,7,35710
1303,7,35711
1304,7,35713
1305,7,35713
1306,7,35714
1307,7,35716
1308,7,35717
1309,7,35719
1310,7,35719
1311,7,35720
1312,7,35722
1313,7,35723
1314,7,35724
1315,7,35725
1316,7,35726
1317,7,35727
1318,7,35729
1319,7,35730
1320,7,35731
1321,7,35732
1322,7,35733
1323,7,35735
1324,7,35736
1325,7,35737
1326,7,35738
1327,7,35739
1328,7,35740
1329,7,35742
1330,7,35743
1331,7,35743
1332,7,35745
1333,7,35746
1334,7,35747
1335,7,35749
1336,7,35750
1337,7,35750
1338,7,35752
1339,7,35753
1340,7,35755
1341,7,35756
1342,7,35756
1343,7,35758
1344,7,35759
1345,7,35760
1346,7,35762
1347,7,35762
1348,7,35763
1349,7,35765
1350,7,35766
1351,7,35767
1352,7,35768
1353,7,35769
1354,7,35771
1355,7,35772
1356,7,35773
1357,7,35775
1358,7,35775
1359,7,35776
1360,7,35778
1361,7,35779
1362,7,35780
1363,7,35781
1364,7,35782
1365,7,35784
1366,7,35785
1367,7,35786
1368,7,35787
1369,7,35788
1370,7,35789
1371,7,35791
1372,7,35792
1373,7,35792
1374,7,35794
1375,7,35795
1376,7,35796
1377,7,35798
1378,7,35799
1379,7,35799
1380,7,35801
1381,7,35802
1382,7,35804
1383,7,35805
1384,7,35805
1385,7,35807
1386,7,35808
1387,7,35809
1388,7,35811
1389,7,35812
1390,7,35812
1391,7,35814
1392,7,35815
1393,7,35816
1394,7,35818
1395,7,35818
1396,7,35819
1397,7,35821
1398,7,35822
1399,7,35824
1400,7,35824
1401,7,35825
1402,7,35827
1403,7,35828
1404,7,35829
1405,7,35830
1406,7,35831
1407,7,35832
1408,7,35834
1409,7,35835
1410,7,35836
1411,7,35837
1412,7,35838
1413,7,35840
1414,7,35841
1415,7,35842
1416,7,35843
1417,7,35844
1418,7,35845
1419,7,35847
1420,7,35848
1421,7,35848
1422,7,35850
1423,7,35851
1424,7,35852
1425,7,35854
1426,7,35854
1427,7,35855
1428,7,35857
1429,7,35858
1430,7,35860
1431,7,35861
1432,7,35861
1433,7,35863
1434,7,35864
1435,7,35865
1436,7,35867
1437,7,35867
1438,7,35868
1439,7,35870
1440,7,35871
1441,7,35873
1442,7,35873
1443,7,35874
1444,7,35876
1445,7,35877
1446,7,35878
1447,7,35880
1448,7,35880
1449,7,35881
1450,7,35883
1451,7,35884
1452,7,35885
1453,7,35886
1454,7,35887
1455,7,35888
1456,7,35890
1457,7,35891
1458,7,35892
1459,7,35893
1460,7,35894
1461,7,35896
1462,7,35897
1463,7,35898
1464,7,35899
1465,7,35900
1466,7,35901
1467,7,35903
1468,7,35904
1469,7,35904
1470,7,35906
1471,7,35907
1472,7,35909
1473,7,35910
1474,7,35910
1475,7,35912
1476,7,35913
1477,7,35914
1478,7,35916
1479,7,35916
1480,7,35917
1481,7,35919
1482,7,35920
1483,7,35921
1484,7,35923
1485,7,35923
1486,7,35925
1487,7,35926
1488,7,35927
1489,7,35929
1490,7,35929
1491,7,35930
1492,7,35932
1493,7,35933
1494,7,35934
1495,7,35935
1496,7,35936
1497,7,35938
1498,7,35939
1499,7,35940
1500,7,35941
1501,7,35942
1502,7,35943
1503,7,35945
1504,7,35946
1505,7,35947
1506,7,35948
1507,7,35949
1508,7,35950
1509,7,35952
1510,7,35953
1511,7,35953
1512,7,35955
1513,7,35956
1514,7,35958
1515,7,35959
1516,7,35960
1517,7,35961
1518,7,35962
1519,7,35963
1520,7,35965
1521,7,35966
1522,7,35966
1523,7,35968
1524,7,35969
1525,7,35971
1526,7,35972
1527,7,35972
1528,7,35974
1529,7,35975
1530,7,35976
1531,7,35978
1532,7,35978
1533,7,35979
1534,7,35981
1535,7,35982
1536,7,35983
1537,7,35984
1538,7,35985
1539,7,35987
1540,7,35988
1541,7,35989
1542,7,35991
1543,7,35991
1544,7,35992
1545,7,35994
1546,7,35995
1547,7,35996
1548,7,35997
1549,7,35998
1550,7,35999
1551,7,36001
1552,7,36002
1553,7,36002
1554,7,36004
1555,7,36005
1556,7,36007
1557,7,36008
1558,7,36009
1559,7,36010
1560,7,36011
1561,7,36012
1562,7,36014
1563,7,36015
1564,7,36015
1565,7,36017
1566,7,36018
1567,7,36019
1568,7,36021
1569,7,36021
1570,7,36022
1571,7,36024
1572,7,36025
1573,7,36027
1574,7,36028
1575,7,36028
1576,7,36030
1577,7,36031
1578,7,36032
1579,7,36034
1580,7,36034
1581,7,36035
1582,7,36037
1583,7,36038
1584,7,36039
1585,7,36040
1586,7,36041
1587,7,36043
1588,7,36044
1589,7,36045
1590,7,36047
1591,7,36047
1592,7,36048
1593,7,36050
1594,7,36051
1595,7,36051
1596,7,36053
1597,7,36054
1598,7,36056
1599,7,36057
1600,7,36058
1601,7,36059
1602,7,36060
1603,7,36061
1604,7,36063
1605,7,36064
1606,7,36064
1607,7,36066
1608,7,36067
1609,7,36068
1610,7,36070
1611,7,36070
1612,7,36072
1613,7,36073
1614,7,36074
1615,7,36076
1616,7,36077
1617,7,36077
1618,7,36079
1619,7,36080
1620,7,36081
1621,7,36083
1622,8,292351
1623,8,292353
1624,8,292353
1625,8,292353
1626,8,292354
1627,8,292354
1628,8,292354
1629,8,292355
1630,8,292355
1631,8,292355
1632,8,292356
1633,8,292356
1634,8,292357
1635,8,292357
1636,8,292358
1637,8,292359
1638,8,292359
1639,8,292359
1640,8,292360
1641,8,292360
1642,8,292360
1643,8,292361
1644,8,292361
1645,8,292361
1646,8,292362
1647,8,292362
1648,8,292363
1649,8,292363
1650,8,292364
1651,8,292365
1652,8,292365
1653,8,292365
1654,8,292366
1655,8,292366
1656,8,292366
1657,8,292367
1658,8,292367
1659,8,292367
1660,8,292368
1661,8,292368
1662,8,292368
1663,8,292369
1664,8,292370
1665,8,292371
1666,8,292371
1667,8,292371
1668,8,292372
1669,8,292372
1670,8,292372
1671,8,292373
1672,8,292373
1673,8,292373
1674,8,292374
1675,8,292374
1676,8,292375
1677,8,292376
1678,8,292376
1679,8,292377
1680,8,292377
1681,8,292377
1682,8,292378
1683,8,292378
1684,8,292378
1685,8,292379
1686,8,292379
1687,8,292379
1688,8,292380
1689,8,292380
1690,8,292381
1691,8,292382
1692,8,292382
1693,8,292383
1694,8,292383
1695,8,292383
1696,8,292384
1697,8,292384
1698,8,292384
1699,8,292385
1700,8,292385
1701,8,292385
1702,8,292386
1703,8,292386
1704,8,292387
1705,8,292388
1706,8,292388
1707,8,292389
1708,8,292389
1709,8,292389
1710,8,292390
1711,8,292390
1712,8,292390
1713,8,292391
1714,8,292391
1715,8,292391
1716,8,292392
1717,8,292392
1718,8,292393
1719,8,292394
1720,8,292394
1721,8,292394
1722,8,292395
1723,8,292395
1724,8,292396
1725,8,292396
1726,8,292396
1727,8,292397
1728,8,292397
1729,8,292397
1730,8,292398
1731,8,292399
1732,8,292399
1733,8,292400
1734,8,292400
1735,8,292400
1736,8,292401
1737,8,292401
1738,8,292402
1739,8,292402
1740,8,292402
1741,8,292403
1742,8,292403
1743,8,292403
1744,8,292404
1745,8,292405
1746,8,292405
1747,8,292406
1748,8,292406
1749,8,292406
1750,8,292407
1751,8,292407
1752,8,292407
1753,8,292408
1754,8,292408
1755,8,292409
1756,8,292409
1757,8,292409
1758,8,292410
1759,8,292411
1760,8,292411
1761,8,292412
1762,8,292412
1763,8,292412
1764,8,292413
1765,8,292413
1766,8,292414
1767,8,292414
1768,8,292414
1769,8,292415
1770,8,292415
1771,8,292415
1772,8,292416
1773,8,292417
1774,8,292417
1775,8,292418
1776,8,292418
1777,8,292418
1778,8,292419
1779,8,292419
1780,8,292419
1781,8,292420
1782,8,292420
1783,8,292421
1784,8,292421
1785,8,292421
1786,8,292423
1787,8,292423
1788,8,292423
1789,8,292424
1790,8,292424
1791,8,292424
1792,8,292425
1793,8,292425
1794,8,292425
1795,8,292426
1796,8,292426
1797,8,292427
1798,8,292427
1799,8,292427
1800,8,292429
1801,8,292429
1802,8,292429
1803,8,292430
1804,8,292430
1805,8,292430
1806,8,292431
1807,8,292431
1808,8,292431
1809,8,292432
1810,8,292432
1811,8,292433
1812,8,292433
1813,8,292433
1814,8,292435
1815,8,292435
1816,8,292435
1817,8,292436
1818,8,292436
1819,8,292436
1820,8,292437
1821,8,292437
1822,8,292438
1823,8,292438
1824,8,292438
1825,8,292439
1826,8,292439
1827,8,292439
1828,8,292441
1829,8,292441
1830,8,292441
1831,8,292442
1832,8,292442
1833,8,292442
1834,8,292443
1835,8,292443
1836,8,292443
1837,8,292444
1838,8,292444
1839,8,292445
1840,8,292446
1841,8,292446
1842,8,292447
1843,8,292447
1844,8,292447
1845,8,292448
1846,8,292448
1847,8,292448
1848,8,292449
1849,8,292449
1850,8,292450
1851,8,292450
1852,8,292450
1853,8,292451
1854,8,292452
1855,8,292452
1856,8,292453
1857,8,292453
1858,8,292453
1859,8,292454
1860,8,292454
1861,8,292454
1862,8,292455
1863,8,292455
1864,8,292456
1865,8,292456
1866,8,292456
1867,8,292457
1868,8,292458
1869,8,292458
1870,8,292459
1871,8,292459
1872,8,292459
1873,8,292460
