,DOM,delay
1873,8,271836
1874,8,271837
1875,8,271838
1876,8,271838
1877,8,271839
1878,8,271839
1879,8,271840
1880,8,271840
1881,8,271840
1882,8,271841
1883,8,271841
1884,8,271842
1885,8,271842
1886,8,271842
1887,8,271843
1888,8,271843
1889,8,271844
1890,8,271844
1891,8,271845
1892,8,271846
1893,8,271846
1894,8,271847
1895,8,271847
1896,8,271847
1897,8,271848
1898,8,271848
1899,8,271849
1900,8,271849
1901,8,271849
1902,8,271850
1903,8,271850
1904,8,271851
1905,8,271852
1906,8,271852
1907,8,271853
1908,8,271853
1909,8,271854
1910,8,271854
1911,8,271854
1912,8,271855
1913,8,271855
1914,8,271856
1915,8,271856
1916,8,271856
1917,8,271857
1918,8,271857
1919,8,271858
1920,8,271858
1921,8,271858
1922,8,271860
1923,8,271860
1924,8,271860
1925,8,271861
1926,8,271861
1927,8,271862
1928,8,271862
1929,8,271863
1930,8,271863
1931,8,271863
1932,8,271864
1933,8,271864
1934,8,271864
1935,8,271865
1936,8,271865
1937,8,271867
1938,8,271867
1939,8,271868
1940,8,271868
1941,8,271868
1942,8,271869
1943,9,154836
1944,9,154836
1945,9,154838
1946,9,154839
1947,9,154841
1948,9,154842
1949,9,154843
1950,9,154844
1951,9,154845
1952,9,154847
1953,9,154848
1954,9,154850
1955,9,154850
1956,9,154851
1957,9,154853
1958,9,154814
1959,9,154816
1960,9,154816
1961,9,154817
1962,9,154819
1963,9,154820
1964,9,154782
1965,9,154783
1966,9,154783
1967,9,154785
1968,9,154786
1969,9,154787
1970,9,154789
1971,9,154789
1972,9,154791
1973,9,154792
1974,9,154794
1975,9,154795
1976,9,154796
1977,9,154797
1978,9,154798
1979,9,154799
1980,9,154801
1981,9,154802
1982,9,154803
1983,9,154804
1984,9,154805
1985,9,154807
1986,9,154768
1987,9,154769
1988,9,154770
1989,9,154771
1990,9,154773
1991,9,154774
1992,9,154776
1993,9,154776
1994,9,154777
1995,9,154739
1996,9,154740
1997,9,154742
1998,9,154703
1999,9,154704
2000,9,154705
2001,9,154706
2002,9,154708
2003,9,154709
2004,9,154710
2005,9,154671
2006,9,154672
2007,9,154634
2008,9,154635
2009,9,154636
2010,9,154597
2011,9,154598
2012,9,154560
2013,9,154561
2014,9,154563
2015,9,154563
2016,9,154564
2017,9,154526
2018,9,154487
2019,9,154488
2020,9,154490
2021,9,154490
2022,9,154492
2023,9,154453
2024,9,154414
2025,9,154416
2026,9,154416
2027,9,154418
2028,9,154419
2029,9,154420
2030,9,154382
2031,9,154342
2032,9,154344
2033,9,154345
2034,9,154306
2035,9,154308
2036,9,154309
2037,9,154310
2038,9,154311
2039,9,154313
2040,9,154314
2041,9,154315
2042,9,154316
2043,9,154317
2044,9,154318
2045,9,154320
2046,9,154281
2047,9,154243
2048,9,154243
2049,9,154244
2050,9,154246
2051,9,154247
2052,9,154249
2053,9,154249
2054,9,154250
2055,9,154252
2056,9,154253
2057,9,154215
2058,9,154216
2059,9,154216
2060,9,154218
2061,9,154219
2062,9,154221
2063,9,154222
2064,9,154222
2065,9,154224
2066,9,154225
2067,9,154227
2068,9,154228
2069,9,154229
2070,9,154230
2071,9,154231
2072,9,154193
2073,9,154194
2074,9,154195
2075,9,154196
2076,9,154197
2077,9,154199
2078,9,154200
2079,9,154201
2080,9,154202
2081,9,154203
2082,9,154205
2083,9,154206
2084,9,154207
2085,9,154209
2086,9,154209
2087,9,154211
2088,9,154172
2089,9,154173
2090,9,154175
2091,9,154176
2092,9,154177
2093,9,154178
2094,9,154180
2095,9,154181
2096,9,154182
2097,9,154183
2098,9,154184
2099,9,154185
2100,9,154187
2101,9,154188
2102,9,154189
2103,9,154190
2104,9,154191
2105,9,154193
2106,9,154194
2107,9,154156
2108,9,154156
2109,9,154157
2110,9,154159
2111,9,154120
2112,9,154082
2113,9,154082
2114,9,154083
2115,9,154085
2116,9,154086
2117,9,154088
2118,9,154088
2119,9,154090
2120,9,154091
2121,9,154092
2122,9,154094
2123,9,154095
2124,9,154095
2125,9,154097
2126,9,154098
2127,9,154100
2128,9,154061
2129,9,154062
2130,9,154063
2131,9,154064
2132,9,154066
2133,9,154067
2134,9,154069
2135,9,154069
2136,9,154030
2137,9,154032
2138,9,154033
2139,9,154034
2140,9,154036
2141,9,154036
2142,9,154038
2143,9,154039
2144,9,154040
2145,9,154042
2146,9,154002
2147,9,154004
2148,9,154005
2149,9,154006
2150,9,154008
2151,9,154009
2152,9,154010
2153,9,154011
2154,9,154012
2155,9,154014
2156,9,154015
2157,9,153976
2158,9,153977
2159,9,153978
2160,9,153980
2161,9,153981
2162,9,153983
2163,9,153983
2164,9,153944
2165,9,153946
2166,9,153907
2167,9,153909
2168,9,153909
2169,9,153910
2170,9,153912
2171,9,153913
2172,9,153915
2173,9,153916
2174,9,153916
2175,9,153918
2176,9,153919
2177,9,153921
2178,9,153922
2179,9,153922
2180,9,153924
2181,9,153925
2182,9,153927
2183,9,153928
2184,9,153928
2185,9,153930
2186,9,153931
2187,9,153933
2188,9,153934
2189,9,153895
2190,9,153896
2191,9,153897
2192,9,153899
2193,9,153900
2194,9,153901
2195,9,153863
2196,9,153863
2197,9,153865
2198,9,153866
2199,9,153867
2200,9,153869
2201,9,153869
2202,9,153871
2203,9,153872
2204,9,153873
2205,9,153875
2206,9,153835
2207,9,153837
2208,9,153838
2209,9,153839
2210,9,153841
2211,9,153842
2212,9,153843
2213,9,153844
2214,9,153845
2215,9,153847
2216,9,153848
2217,9,153849
2218,9,153850
2219,9,153851
2220,9,153853
2221,9,153854
2222,9,153856
2223,9,153856
2224,9,153857
2225,9,153859
2226,9,153860
2227,9,153862
2228,9,153862
2229,9,153863
2230,9,153865
2231,9,153866
2232,9,153868
2233,9,153869
2234,9,153869
2235,9,153871
2236,9,153872
2237,9,153874
2238,9,153875
2239,9,153875
2240,9,153877
2241,9,153878
2242,9,153880
2243,9,153881
2244,9,153882
2245,9,153883
2246,9,153884
2247,9,153885
2248,9,153887
2249,9,153888
2250,9,153889
2251,9,153890
2252,9,153812
2253,9,153813
2254,9,153814
2255,9,153816
2256,9,153776
2257,9,153777
2258,9,153779
2259,9,153780
2260,9,153782
2261,9,153783
2262,9,153784
2263,9,153785
2264,9,153786
2265,9,153788
2266,9,153789
2267,10,213385
2268,10,213465
2269,10,213547
2270,10,213627
2271,10,213708
2272,10,213788
2273,10,213870
2274,10,213950
2275,10,214030
2276,10,214111
2277,10,214192
2278,10,214273
2279,10,214353
2280,10,214433
2281,10,214515
2282,10,214595
2283,10,214676
2284,10,214756
2285,10,214837
2286,10,214918
2287,10,214998
2288,10,215079
2289,10,215160
2290,10,215240
2291,10,215321
2292,10,215401
2293,10,215481
2294,10,215563
2295,10,215643
2296,10,215724
2297,10,215805
2298,10,215886
2299,10,215966
2300,10,216046
2301,10,216127
2302,10,216208
2303,10,216288
2304,10,216369
2305,10,216450
2306,10,216531
2307,10,216611
2308,10,216691
2309,10,216772
2310,10,216853
2311,10,216934
2312,10,217014
2313,10,217094
2314,10,217176
2315,10,217256
2316,10,217337
2317,10,217417
2318,10,217498
2319,10,217579
2320,10,217659
2321,10,217740
2322,10,217821
2323,10,217902
2324,10,217982
2325,10,218062
2326,10,218144
2327,10,218224
2328,10,218305
2329,10,218385
2330,10,218466
2331,10,218547
2332,10,218627
2333,10,218707
2334,10,218789
2335,10,218869
2336,10,218950
2337,10,219030
2338,10,219112
2339,10,219192
2340,10,219272
2341,10,219353
2342,10,219434
2343,10,219514
2344,10,219595
2345,10,219675
2346,10,219757
2347,10,219837
2348,10,219917
2349,10,219998
2350,10,220078
2351,10,220160
2352,10,220240
2353,10,220320
2354,10,220401
2355,10,220482
2356,10,220563
2357,10,220643
2358,10,220723
2359,10,220805
2360,10,220885
2361,10,220966
2362,10,221046
2363,10,221128
2364,10,221208
2365,10,221288
2366,10,221369
2367,10,221450
2368,10,221530
2369,10,221611
2370,10,221691
2371,10,221773
2372,10,221853
2373,10,221933
2374,10,222014
2375,10,222094
2376,10,222176
2377,10,222256
2378,10,222336
2379,10,222417
2380,10,222498
2381,10,222579
2382,10,222659
2383,10,222739
2384,10,222821
2385,10,222901
2386,10,222982
2387,10,223062
2388,10,223143
2389,10,223224
2390,10,223304
2391,10,223385
2392,10,223466
2393,10,223546
2394,10,223627
2395,10,223707
2396,10,223789
2397,10,223869
2398,10,223949
2399,10,224030
2400,10,224111
2401,10,224192
2402,10,224272
2403,10,224352
2404,10,224434
2405,10,224514
2406,10,224595
2407,10,224675
2408,10,224756
2409,10,224837
2410,10,224917
2411,10,224998
2412,10,225079
2413,10,225159
2414,10,225240
2415,10,225320
2416,10,225401
2417,10,225482
2418,10,225563
2419,10,225643
2420,10,225724
2421,10,225805
2422,10,225885
2423,10,225965
2424,10,226046
2425,10,226127
2426,10,226208
2427,10,226288
2428,10,226368
2429,10,226450
2430,10,226530
2431,10,226611
2432,10,226691
2433,10,226772
2434,10,226853
2435,10,226933
2436,10,227014
2437,10,227095
2438,10,227175
2439,10,227256
2440,10,227336
2441,10,227418
2442,10,227498
2443,10,227579
2444,10,227659
2445,10,227740
2446,10,227821
2447,10,227901
2448,10,227981
2449,10,228063
2450,10,228143
2451,10,228224
2452,10,228304
2453,10,228384
2454,10,228466
2455,10,228546
2456,10,228627
2457,10,228708
2458,10,228789
2459,10,228869
2460,10,228949
2461,10,229030
2462,10,229111
2463,10,229191
2464,10,229272
2465,10,229352
2466,10,229434
2467,10,229514
2468,10,229594
2469,10,229675
2470,10,229756
2471,10,229837
2472,10,229917
2473,10,229997
2474,10,230079
2475,10,230159
2476,10,230240
2477,10,230320
2478,10,230401
2479,10,230482
2480,10,230562
2481,10,230643
2482,10,230724
2483,10,230804
2484,10,230885
2485,10,230965
2486,10,231046
2487,10,231127
2488,10,231207
2489,10,231288
2490,10,231368
2491,10,231450
2492,10,231530
2493,10,231610
2494,10,231692
2495,10,231772
2496,10,231853
2497,10,231933
2498,10,232013
2499,10,232095
2500,10,232175
2501,10,232256
2502,10,232336
2503,10,232417
2504,10,232498
2505,10,232578
2506,10,232659
2507,10,232740
2508,10,232820
2509,10,232901
2510,10,232981
2511,10,233063
2512,10,233143
2513,10,233223
2514,10,233304
2515,10,233385
2516,10,233466
2517,10,233546
2518,10,233626
2519,10,233708
2520,10,233788
2521,10,233869
2522,10,233949
2523,10,234030
2524,10,234111
2525,10,234191
2526,10,234272
2527,10,234353
2528,10,234433
2529,10,234514
2530,10,234594
2531,10,234676
2532,10,234756
2533,10,234836
2534,10,234917
2535,10,234997
2536,10,235079
2537,10,235159
2538,10,235239
2539,10,235321
2540,10,235401
2541,10,235482
2542,10,235562
2543,10,235643
2544,10,235724
2545,10,235804
2546,10,235885
2547,10,235965
2548,10,236046
2549,10,236127
2550,10,236207
2551,10,236289
2552,10,236369
2553,10,236449
2554,11,221810
2555,11,221891
2556,11,221973
2557,11,222054
2558,11,222136
2559,11,222216
2560,11,222298
2561,11,222380
2562,11,222460
2563,11,222542
2564,11,222623
2565,11,222705
2566,11,222786
2567,11,222867
2568,11,222949
2569,11,223030
2570,11,223112
2571,11,223193
2572,11,223273
2573,11,223355
2574,11,223436
2575,11,223518
2576,11,223599
2577,11,223680
2578,11,223762
2579,11,223843
2580,11,223924
2581,11,224006
2582,11,224086
2583,11,224168
2584,11,224250
2585,11,224331
2586,11,224412
2587,11,224493
2588,11,224575
2589,11,224656
2590,11,224737
2591,11,224819
2592,11,224900
2593,11,224981
2594,11,225062
2595,11,225143
2596,11,225225
2597,11,225306
2598,11,225388
2599,11,225469
2600,11,225550
2601,11,225632
2602,11,225712
2603,11,225795
2604,11,225875
2605,11,225956
2606,11,226038
2607,11,226119
2608,11,226201
2609,11,226282
2610,11,226364
2611,11,226445
2612,11,226525
2613,11,226608
2614,11,226688
2615,11,226770
2616,11,226851
2617,11,226932
2618,11,227014
2619,11,227095
2620,11,227176
2621,11,227258
2622,11,227338
2623,11,227421
2624,11,227501
2625,11,227583
2626,11,227664
2627,11,227745
2628,11,227827
2629,11,227908
2630,11,227989
2631,11,228071
2632,11,228152
2633,11,228234
2634,11,228314
2635,11,228395
2636,11,228477
2637,11,228558
2638,11,228640
2639,11,228721
2640,11,228802
2641,11,228884
2642,11,228965
2643,11,229047
2644,11,229128
2645,11,229208
2646,11,229290
2647,11,229371
2648,11,229453
2649,11,229534
2650,11,229616
2651,11,229697
2652,11,229778
2653,11,229860
2654,11,229941
2655,11,230021
2656,11,230103
2657,11,230184
2658,11,230266
2659,11,230348
2660,11,230428
2661,11,230510
2662,11,230591
2663,11,230673
2664,11,230754
2665,11,230834
2666,11,230916
2667,11,230997
2668,11,231079
2669,11,231160
2670,11,231241
2671,11,231323
2672,11,231404
2673,11,231486
2674,11,231567
2675,11,231647
2676,11,231729
2677,11,231811
2678,11,231892
2679,11,231973
2680,11,232054
2681,11,232136
2682,11,232217
2683,11,232299
2684,11,232379
2685,11,232460
2686,11,232542
2687,11,232623
2688,11,232705
2689,11,232786
2690,11,232867
2691,11,232949
2692,11,233030
2693,11,233112
2694,11,233193
2695,11,233274
2696,11,233356
2697,11,233436
2698,11,233518
2699,11,233599
2700,11,233680
2701,11,233762
2702,11,233843
2703,11,233925
2704,11,234006
2705,11,234088
2706,11,234168
2707,11,234249
2708,11,234331
2709,11,234412
2710,11,234493
2711,11,234575
2712,11,234656
2713,11,234738
2714,11,234819
2715,11,234900
2716,11,234982
2717,11,235062
2718,11,235145
2719,11,235225
2720,11,235306
2721,11,235388
2722,11,235469
2723,11,235551
2724,11,235632
2725,11,235713
2726,11,235795
2727,11,235876
2728,11,235957
2729,11,236038
2730,11,236120
2731,11,236201
2732,11,236282
2733,11,236364
2734,11,236445
2735,11,236526
2736,11,236608
2737,11,236689
2738,11,236771
2739,11,236852
2740,11,236932
2741,11,237014
2742,11,237095
2743,11,237177
2744,11,237258
2745,11,237340
2746,11,237421
2747,11,237502
2748,11,237583
2749,11,237664
2750,11,237745
2751,11,237827
2752,11,237908
2753,11,237990
2754,11,238071
2755,11,238152
2756,11,238234
2757,11,238315
2758,11,238397
2759,11,238477
2760,11,238559
2761,11,238640
2762,11,238721
2763,11,238803
2764,11,238884
2765,11,238965
2766,11,239047
2767,11,239128
2768,11,239210
2769,11,239290
2770,11,239371
2771,11,239453
2772,11,239534
2773,11,239616
2774,11,239697
2775,11,239778
2776,11,239860
2777,11,239941
2778,11,240023
2779,11,240103
2780,11,240184
2781,11,240267
2782,11,240347
2783,11,240429
2784,11,240510
2785,11,240591
2786,11,240673
2787,11,240754
2788,11,240836
2789,11,240917
2790,11,240997
2791,11,241079
2792,11,241161
2793,11,241242
2794,11,241323
2795,11,241404
2796,11,241486
2797,11,241567
2798,11,241649
2799,11,241730
2800,11,241811
2801,11,241892
2802,11,241974
2803,11,242056
2804,11,242136
2805,11,242217
2806,11,242299
2807,11,242380
2808,11,242462
2809,11,242543
2810,11,242624
2811,11,242706
2812,11,242787
2813,11,242869
2814,11,242950
2815,11,243030
2816,11,243113
2817,11,243193
2818,11,243275
2819,11,243356
2820,11,243437
2821,11,243519
2822,11,243600
2823,11,243682
2824,11,243763
2825,11,243843
2826,11,243926
2827,11,244006
2828,11,244088
2829,11,244169
2830,11,244250
2831,11,244332
2832,11,244413
2833,11,244494
2834,11,244575
2835,11,244656
2836,11,244738
2837,11,244819
2838,11,244901
2839,11,244982
2840,11,245063
2841,11,245145
2842,11,245226
2843,11,245307
2844,11,245388
2845,11,245469
2846,11,245551
2847,11,245632
2848,11,245714
2849,11,245795
2850,11,245876
2851,11,245958
2852,11,246039
2853,11,246120
2854,11,246201
2855,11,246282
2856,11,246364
2857,11,246445
2858,11,246526
2859,11,246608
2860,11,246689
2861,11,246771
2862,11,246852
2863,11,246934
2864,11,247015
2865,11,247096
2866,11,247177
2867,11,247258
2868,11,247339
2869,11,247421
2870,11,247502
2871,11,247584
2872,11,247665
2873,11,247747
2874,11,247828
2875,11,247908
2876,11,247990
2877,12,249233
2878,12,249233
2879,12,249235
2880,12,249236
2881,12,249237
2882,12,249238
2883,12,249240
2884,12,249240
2885,12,249241
2886,12,249243
2887,12,249244
2888,12,249245
2889,12,249246
2890,12,249247
2891,12,249249
2892,12,249249
2893,12,249251
2894,12,249252
2895,12,249252
2896,12,249254
2897,12,249255
2898,12,249256
2899,12,249257
2900,12,249258
2901,12,249260
2902,12,249260
2903,12,249261
2904,12,249263
2905,12,249263
2906,12,249265
2907,12,249266
2908,12,249268
2909,12,249268
2910,12,249269
2911,12,249271
2912,12,249271
2913,12,249272
2914,12,249274
2915,12,249274
2916,12,249276
2917,12,249277
2918,12,249278
2919,12,249279
2920,12,249280
2921,12,249282
2922,12,249282
2923,12,249283
2924,12,249285
2925,12,249286
2926,12,249287
2927,12,249288
2928,12,249289
2929,12,249291
2930,12,249291
2931,12,249293
2932,12,249294
2933,12,249295
2934,12,249296
2935,12,249297
2936,12,249299
2937,12,249299
2938,12,249301
2939,12,249302
2940,12,249302
2941,12,249304
2942,12,249305
2943,12,249305
2944,12,249307
2945,12,249308
2946,12,249310
2947,12,249310
2948,12,249312
2949,12,249313
2950,12,249313
2951,12,249315
2952,12,249316
2953,12,249317
2954,12,249318
2955,12,249319
2956,12,249321
2957,12,249321
2958,12,249322
2959,12,249324
2960,12,249325
2961,12,249326
2962,12,249327
2963,12,249328
2964,12,249329
2965,12,249330
2966,12,249332
2967,12,249332
2968,12,249333
2969,12,249335
2970,12,249336
2971,12,249337
2972,12,249338
2973,12,249340
2974,12,249341
2975,12,249341
2976,12,249343
2977,12,249344
2978,12,249344
2979,12,249346
2980,12,249347
2981,12,249348
2982,12,249349
2983,12,249350
2984,12,249352
2985,12,249352
2986,12,249354
2987,12,249355
2988,12,249355
2989,12,249357
2990,12,249358
2991,12,249360
2992,12,249360
2993,12,249361
2994,12,249363
2995,12,249363
2996,12,249365
2997,12,249366
2998,12,249366
2999,12,249368
3000,12,249369
3001,12,249371
3002,12,249371
3003,12,249372
3004,12,249374
3005,12,249374
3006,12,249376
3007,12,249377
3008,12,249378
3009,12,249379
3010,12,249380
3011,12,249382
3012,12,249382
3013,12,249383
3014,12,249385
3015,12,249386
3016,12,249387
3017,12,249388
3018,12,249389
3019,12,249390
3020,12,249391
3021,12,249393
3022,12,249394
3023,12,249394
3024,12,249396
3025,12,249397
3026,12,249398
3027,12,249399
3028,12,249401
3029,12,249401
3030,12,249402
3031,12,249404
3032,12,249405
3033,12,249405
3034,12,249407
3035,12,249408
3036,12,249409
3037,12,249410
3038,12,249411
3039,12,249413
3040,12,249413
3041,12,249415
3042,12,249416
3043,12,249416
3044,12,249418
3045,12,249419
3046,12,249421
3047,12,249421
3048,12,249422
3049,12,249424
3050,12,249424
3051,12,249426
3052,12,249427
3053,12,249429
3054,12,249429
3055,12,249430
3056,12,249432
3057,12,249432
3058,12,249433
3059,12,249435
3060,12,249435
3061,12,249437
3062,12,249438
3063,12,249439
3064,12,249440
3065,12,249441
3066,12,249443
3067,12,249443
3068,12,249445
3069,12,249446
3070,12,249447
3071,12,249448
3072,12,249449
3073,12,249450
3074,12,249451
3075,12,249452
3076,12,249454
3077,12,249455
3078,12,249455
3079,12,249457
3080,12,249458
3081,12,249459
3082,12,249460
3083,12,249461
3084,12,249463
3085,12,249463
3086,12,249465
3087,12,249466
3088,12,249466
3089,12,249468
3090,12,249469
3091,12,249471
3092,12,249471
3093,12,249472
3094,12,249474
3095,12,249474
3096,12,249476
3097,12,249477
3098,12,249477
3099,12,249479
3100,12,249480
3101,12,249482
3102,12,249482
3103,12,249483
3104,12,249485
3105,12,249486
3106,12,249487
3107,12,249488
3108,12,249489
3109,12,249490
3110,12,249491
3111,12,249493
3112,12,249493
3113,12,249494
3114,12,249496
3115,12,249497
3116,12,249498
3117,12,249499
3118,12,249500
3119,12,249501
3120,12,249502
3121,12,249504
3122,12,249505
3123,12,249505
3124,12,249507
3125,12,249508
3126,12,249509
3127,12,249510
3128,12,249511
3129,12,249513
3130,12,249513
3131,12,249515
3132,12,249516
3133,12,249516
3134,12,249518
3135,12,249519
3136,12,249521
3137,12,249521
3138,12,249522
3139,12,249524
3140,12,249524
3141,12,249526
3142,12,249527
3143,12,249527
3144,12,249529
3145,12,249530
3146,12,249532
3147,12,249532
3148,12,249533
3149,12,249535
3150,12,249535
3151,12,249537
3152,12,249538
3153,12,249539
3154,12,249540
3155,12,249541
3156,12,249543
3157,12,249543
3158,12,249544
3159,12,249546
3160,12,249547
3161,12,249548
3162,12,249549
3163,12,249550
3164,13,23929
3165,13,23888
3166,13,23849
3167,13,23808
3168,13,23768
3169,13,23728
3170,13,23688
3171,13,23647
3172,13,23607
3173,13,23567
3174,13,23526
3175,13,23486
3176,13,23446
3177,13,23405
3178,13,23365
3179,13,23325
3180,13,23285
3181,13,23244
3182,13,23204
3183,13,23164
3184,13,23123
3185,13,23084
3186,13,23043
3187,13,23002
3188,13,22963
3189,13,22922
3190,13,22881
3191,13,22842
3192,13,22801
3193,13,22761
3194,13,22720
3195,13,22681
3196,13,22640
3197,13,22599
3198,13,22560
3199,13,22519
3200,13,22478
3201,13,22439
3202,13,22398
3203,13,22358
3204,13,22318
3205,13,22277
3206,13,22237
3207,13,22196
3208,13,22157
3209,13,22116
3210,13,22075
3211,13,22036
3212,13,21995
3213,13,21915
3214,13,21875
3215,13,21834
3216,13,21794
3217,13,21754
3218,13,21714
3219,13,21673
3220,13,21633
3221,13,21593
3222,13,21552
3223,13,21512
3224,13,21472
3225,13,21432
3226,13,21391
3227,13,21351
3228,13,21311
3229,13,21270
3230,13,21230
3231,13,21190
3232,13,21149
3233,13,21109
3234,13,21069
3235,13,21029
3236,13,20988
3237,13,20948
3238,13,20908
3239,13,20867
3240,13,20827
3241,13,20787
3242,13,20746
3243,13,20707
3244,13,20666
3245,13,20625
3246,13,20586
3247,13,20545
3248,13,20505
3249,13,20465
3250,13,20424
3251,13,20384
3252,13,20343
3253,13,20304
3254,13,20263
3255,13,20222
3256,13,20183
3257,13,20142
3258,13,20102
3259,13,20062
3260,13,20022
3261,13,19981
3262,13,19940
3263,13,19901
3264,13,19860
3265,13,19819
3266,13,19780
3267,13,19739
3268,13,19699
3269,13,19659
3270,13,19618
3271,13,19578
3272,13,19538
3273,13,19498
3274,13,19457
3275,13,19416
3276,13,19377
3277,13,19336
3278,13,19296
3279,13,19256
3280,13,19215
3281,13,19175
3282,13,19135
3283,13,19095
3284,13,19054
3285,13,19014
3286,13,18974
3287,13,18933
3288,13,18893
3289,13,18853
3290,13,18812
3291,13,18772
3292,13,18732
3293,13,18652
3294,13,18611
3295,13,18571
3296,13,18531
3297,13,18490
3298,13,18451
3299,13,18410
3300,13,18369
3301,13,18330
3302,13,18289
3303,13,18249
3304,13,18208
3305,13,18168
3306,13,18128
3307,13,18087
3308,13,18048
3309,13,18007
3310,13,17966
3311,13,17927
3312,13,17886
3313,13,17846
3314,13,17805
3315,13,17766
3316,13,17725
3317,13,17684
3318,13,17645
3319,13,17604
3320,13,17563
3321,13,17524
3322,13,17483
3323,13,17443
3324,13,17403
3325,13,17362
3326,13,17322
3327,13,17282
3328,13,17242
3329,13,17201
3330,13,17160
3331,13,17121
3332,13,17080
3333,13,17040
3334,13,17000
3335,13,16959
3336,13,16919
3337,13,16879
3338,13,16839
3339,13,16798
3340,13,16759
3341,13,16718
3342,13,16677
3343,13,16637
3344,13,16597
3345,13,16556
3346,13,16516
3347,13,16476
3348,13,16436
3349,13,16395
3350,13,16355
3351,13,16315
3352,13,16274
3353,13,16235
3354,13,16194
3355,13,16154
3356,13,16113
3357,13,16073
3358,13,16033
3359,13,15992
3360,13,15952
3361,13,15912
3362,13,15871
3363,13,15832
3364,13,15791
3365,13,15750
3366,13,15711
3367,13,15670
3368,13,15630
3369,13,15590
3370,13,15549
3371,13,15509
3372,13,15468
3373,13,15429
3374,13,15388
3375,13,15347
3376,13,15308
3377,13,15267
3378,13,15227
3379,13,15187
3380,13,15146
3381,13,15106
3382,13,15065
3383,13,15026
3384,13,14985
3385,13,14944
3386,13,14905
3387,13,14864
3388,13,14824
3389,13,14784
3390,13,14743
3391,13,14703
3392,13,14663
3393,13,14623
3394,13,14582
3395,13,14542
3396,13,14502
3397,13,14461
3398,13,14421
3399,13,14381
3400,13,14340
3401,13,14300
3402,13,14260
3403,13,14220
3404,13,14179
3405,13,14139
3406,13,14099
3407,13,14058
3408,13,14018
3409,13,13978
3410,13,13937
3411,13,13897
3412,13,13857
3413,13,13817
3414,13,13776
3415,13,13736
3416,13,13696
3417,13,13655
3418,13,13616
3419,13,13575
3420,13,13534
3421,13,13495
3422,13,13454
3423,13,13414
3424,13,13374
3425,13,13333
3426,13,13293
3427,13,13252
3428,13,13213
3429,13,13172
3430,13,13131
3431,13,13092
3432,13,13051
3433,13,13011
3434,13,12971
3435,13,12930
3436,13,12890
3437,13,12850
3438,13,12810
3439,13,12769
3440,13,12728
3441,13,12689
3442,13,12648
3443,13,12608
3444,13,12568
3445,13,12527
3446,13,12487
3447,13,12447
3448,13,12407
3449,13,12366
3450,13,12326
3451,13,12286
3452,13,12245
3453,13,12205
3454,13,12165
3455,13,12124
3456,13,12084
3457,13,12044
3458,13,12004
3459,13,11963
3460,13,11923
3461,13,11883
3462,13,11842
3463,13,11803
3464,13,11762
3465,13,11721
3466,13,11681
3467,13,11641
3468,13,11600
3469,13,11560
3470,13,11520
3471,13,11480
3472,13,11439
3473,13,11400
3474,13,11359
3475,13,11318
3476,13,11279
3477,13,11238
3478,13,11197
3479,13,11157
3480,13,11117
3481,13,11077
3482,13,11036
3483,13,10997
3484,13,10956
3485,13,10915
3486,13,10876
3487,13,10835
3488,14,91576
3489,14,91575
3490,14,91576
3491,14,91575
3492,14,91575
3493,14,91574
3494,14,91575
3495,14,91574
3496,14,91573
3497,14,91573
3498,14,91573
3499,14,91573
3500,14,91572
3501,14,91571
3502,14,91572
3503,14,91571
3504,14,91571
3505,14,91570
3506,14,91570
3507,14,91570
3508,14,91569
3509,14,91570
3510,14,91569
3511,14,91568
3512,14,91568
3513,14,91567
3514,14,91567
3515,14,91567
3516,14,91566
3517,14,91566
3518,14,91566
3519,14,91566
3520,14,91565
3521,14,91564
3522,14,91565
3523,14,91564
3524,14,91563
3525,14,91563
3526,14,91563
3527,14,91563
3528,14,91562
3529,14,91562
3530,14,91562
3531,14,91561
3532,14,91561
3533,14,91560
3534,14,91560
3535,14,91560
3536,14,91559
3537,14,91559
3538,14,91559
3539,14,91558
3540,14,91558
3541,14,91557
3542,14,91558
3543,14,91557
3544,14,91557
3545,14,91556
3546,14,91556
3547,14,91556
3548,14,91555
3549,14,91555
3550,14,91555
3551,14,91554
3552,14,91554
3553,14,91553
3554,14,91553
3555,14,91553
3556,14,91552
3557,14,91552
3558,14,91552
3559,14,91552
3560,14,91551
3561,14,91550
3562,14,91551
3563,14,91550
3564,14,91549
3565,14,91549
3566,14,91549
3567,14,91549
3568,14,91548
3569,14,91547
3570,14,91548
3571,14,91547
3572,14,91547
3573,14,91546
3574,14,91546
3575,14,91546
3576,14,91545
3577,14,91545
3578,14,91545
3579,14,91544
3580,14,91544
3581,14,91543
3582,14,91544
3583,14,91543
3584,14,91543
3585,14,91542
3586,14,91542
3587,14,91542
3588,14,91541
3589,14,91540
3590,14,91541
3591,14,91540
3592,14,91540
3593,14,91539
3594,14,91539
3595,14,91539
3596,14,91538
3597,14,91538
3598,14,91538
3599,14,91537
3600,14,91537
3601,14,91536
3602,14,91537
3603,14,91536
3604,14,91535
3605,14,91535
3606,14,91535
3607,14,91535
3608,14,91534
3609,14,91533
3610,14,91534
3611,14,91533
3612,14,91533
3613,14,91532
3614,14,91532
3615,14,91532
3616,14,91531
3617,14,91531
3618,14,91531
3619,14,91530
3620,14,91530
3621,14,91529
