,DOM,TSCounter,time,tot
12574,5.0,1623055857.8,60860393.0,25.0
12575,6.0,1623055857.8,60860402.0,25.0
12576,7.0,1623055857.8,60860399.0,25.0
12577,8.0,1623055857.8,60860397.0,25.0
12578,9.0,1623055857.8,60860394.0,25.0
12579,10.0,1623055857.8,60860399.0,25.0
12580,11.0,1623055857.8,60860396.0,25.0
12581,12.0,1623055857.8,60860394.0,25.0
12582,14.0,1623055857.8,60860394.0,25.0
12583,16.0,1623055857.8,60860397.0,25.0
12584,17.0,1623055857.8,60860394.0,25.0
12585,18.0,1623055857.8,60860393.0,25.0
12586,1.0,1623055858.8,77580397.0,25.0
12587,2.0,1623055858.8,77580400.0,25.0
12588,4.0,1623055858.8,77580395.0,25.0
12589,5.0,1623055858.8,77580392.0,25.0
12590,6.0,1623055858.8,77580401.0,25.0
12591,7.0,1623055858.8,77580399.0,25.0
12592,8.0,1623055858.8,77580396.0,25.0
12593,9.0,1623055858.8,77580393.0,25.0
12594,10.0,1623055858.8,77580398.0,25.0
12595,11.0,1623055858.8,77580395.0,25.0
12596,12.0,1623055858.8,77580393.0,25.0
12597,14.0,1623055858.8,77580393.0,25.0
12598,16.0,1623055858.8,77580397.0,25.0
12599,17.0,1623055858.8,77580393.0,25.0
12600,18.0,1623055858.8,77580393.0,25.0
12601,1.0,1623055859.8,94300420.0,25.0
12602,2.0,1623055859.8,94300423.0,25.0
12603,4.0,1623055859.8,94300417.0,25.0
12604,5.0,1623055859.8,94300415.0,25.0
12605,6.0,1623055859.8,94300424.0,25.0
12606,7.0,1623055859.8,94300421.0,25.0
12607,8.0,1623055859.8,94300419.0,25.0
12608,9.0,1623055859.8,94300416.0,25.0
12609,10.0,1623055859.8,94300421.0,25.0
12610,11.0,1623055859.8,94300418.0,25.0
12611,12.0,1623055859.8,94300415.0,26.0
12612,14.0,1623055859.8,94300416.0,25.0
12613,16.0,1623055859.8,94300419.0,25.0
12614,17.0,1623055859.8,94300416.0,25.0
12615,18.0,1623055859.8,94300415.0,25.0
12616,1.0,1623055860.9,11020517.0,25.0
12617,2.0,1623055860.9,11020521.0,25.0
12618,4.0,1623055860.9,11020515.0,25.0
12619,5.0,1623055860.9,11020513.0,25.0
12620,6.0,1623055860.9,11020522.0,25.0
12621,7.0,1623055860.9,11020519.0,25.0
12622,8.0,1623055860.9,11020516.0,25.0
12623,9.0,1623055860.9,11020513.0,25.0
12624,10.0,1623055860.9,11020518.0,25.0
12625,11.0,1623055860.9,11020516.0,25.0
12626,12.0,1623055860.9,11020513.0,25.0
12627,14.0,1623055860.9,11020514.0,25.0
12628,16.0,1623055860.9,11020517.0,25.0
12629,17.0,1623055860.9,11020514.0,25.0
12630,18.0,1623055860.9,11020513.0,25.0
12631,1.0,1623055861.9,27740864.0,25.0
12632,2.0,1623055861.9,27740868.0,25.0
12633,4.0,1623055861.9,27740862.0,25.0
12634,5.0,1623055861.9,27740859.0,25.0
12635,6.0,1623055861.9,27740869.0,25.0
12636,7.0,1623055861.9,27740866.0,25.0
12637,8.0,1623055861.9,27740863.0,25.0
12638,9.0,1623055861.9,27740860.0,25.0
12639,10.0,1623055861.9,27740865.0,25.0
12640,11.0,1623055861.9,27740863.0,25.0
12641,12.0,1623055861.9,27740860.0,25.0
12642,14.0,1623055861.9,27740860.0,25.0
12643,16.0,1623055861.9,27740864.0,25.0
12644,17.0,1623055861.9,27740861.0,25.0
12645,18.0,1623055861.9,27740860.0,25.0
12646,1.0,1623055862.9,44460843.0,25.0
12647,2.0,1623055862.9,44460846.0,25.0
12648,4.0,1623055862.9,44460840.0,25.0
12649,5.0,1623055862.9,44460838.0,25.0
12650,6.0,1623055862.9,44460847.0,25.0
12651,7.0,1623055862.9,44460844.0,25.0
12652,8.0,1623055862.9,44460842.0,25.0
12653,9.0,1623055862.9,44460839.0,25.0
12654,10.0,1623055862.9,44460844.0,25.0
12655,11.0,1623055862.9,44460841.0,25.0
12656,12.0,1623055862.9,44460839.0,25.0
12657,14.0,1623055862.9,44460839.0,25.0
12658,16.0,1623055862.9,44460842.0,25.0
12659,17.0,1623055862.9,44460839.0,25.0
12660,18.0,1623055862.9,44460838.0,25.0
12661,1.0,1623055863.9,61180827.0,25.0
12662,2.0,1623055863.9,61180830.0,25.0
12663,4.0,1623055863.9,61180825.0,25.0
12664,5.0,1623055863.9,61180822.0,25.0
12665,6.0,1623055863.9,61180831.0,25.0
12666,7.0,1623055863.9,61180829.0,25.0
12667,8.0,1623055863.9,61180826.0,25.0
12668,9.0,1623055863.9,61180823.0,25.0
12669,10.0,1623055863.9,61180828.0,25.0
12670,11.0,1623055863.9,61180825.0,25.0
12671,12.0,1623055863.9,61180823.0,25.0
12672,14.0,1623055863.9,61180823.0,25.0
12673,16.0,1623055863.9,61180827.0,25.0
12674,17.0,1623055863.9,61180823.0,25.0
12675,18.0,1623055863.9,61180823.0,25.0
12676,1.0,1623055864.9,77900954.0,24.0
12677,2.0,1623055864.9,77900957.0,25.0
12678,4.0,1623055864.9,77900951.0,25.0
12679,5.0,1623055864.9,77900949.0,25.0
12680,6.0,1623055864.9,77900958.0,25.0
12681,7.0,1623055864.9,77900955.0,25.0
12682,8.0,1623055864.9,77900953.0,24.0
12683,9.0,1623055864.9,77900950.0,25.0
12684,10.0,1623055864.9,77900954.0,26.0
12685,11.0,1623055864.9,77900952.0,25.0
12686,12.0,1623055864.9,77900949.0,25.0
12687,14.0,1623055864.9,77900950.0,25.0
12688,16.0,1623055864.9,77900953.0,25.0
12689,17.0,1623055864.9,77900950.0,25.0
12690,18.0,1623055864.9,77900949.0,25.0
12691,1.0,1623055865.9,94621007.0,25.0
12692,2.0,1623055865.9,94621010.0,25.0
12693,4.0,1623055865.9,94621004.0,25.0
12694,5.0,1623055865.9,94621002.0,25.0
12695,6.0,1623055865.9,94621011.0,25.0
12696,7.0,1623055865.9,94621008.0,25.0
12697,8.0,1623055865.9,94621006.0,25.0
12698,9.0,1623055865.9,94621003.0,25.0
12699,10.0,1623055865.9,94621008.0,25.0
12700,11.0,1623055865.9,94621005.0,25.0
12701,12.0,1623055865.9,94621003.0,25.0
12702,14.0,1623055865.9,94621003.0,25.0
12703,16.0,1623055865.9,94621006.0,25.0
12704,17.0,1623055865.9,94621003.0,25.0
12705,18.0,1623055865.9,94621002.0,25.0
12706,1.0,1623055867.0,11341059.0,25.0
12707,2.0,1623055867.0,11341062.0,25.0
12708,4.0,1623055867.0,11341057.0,25.0
12709,5.0,1623055867.0,11341054.0,25.0
12710,6.0,1623055867.0,11341063.0,25.0
12711,7.0,1623055867.0,11341061.0,25.0
12712,8.0,1623055867.0,11341058.0,25.0
12713,9.0,1623055867.0,11341055.0,25.0
12714,10.0,1623055867.0,11341060.0,25.0
12715,11.0,1623055867.0,11341057.0,25.0
12716,12.0,1623055867.0,11341055.0,25.0
12717,14.0,1623055867.0,11341055.0,25.0
12718,16.0,1623055867.0,11341058.0,26.0
12719,17.0,1623055867.0,11341055.0,25.0
12720,18.0,1623055867.0,11341054.0,26.0
12721,1.0,1623055868.0,28060699.0,25.0
12722,2.0,1623055868.0,28060702.0,26.0
12723,4.0,1623055868.0,28060697.0,25.0
12724,5.0,1623055868.0,28060694.0,25.0
12725,6.0,1623055868.0,28060703.0,26.0
12726,7.0,1623055868.0,28060701.0,25.0
12727,8.0,1623055868.0,28060698.0,25.0
12728,9.0,1623055868.0,28060695.0,25.0
12729,10.0,1623055868.0,28060700.0,25.0
12730,11.0,1623055868.0,28060698.0,25.0
12731,12.0,1623055868.0,28060695.0,25.0
12732,14.0,1623055868.0,28060695.0,25.0
12733,16.0,1623055868.0,28060699.0,25.0
12734,17.0,1623055868.0,28060696.0,25.0
12735,18.0,1623055868.0,28060695.0,25.0
12736,1.0,1623055869.0,44780621.0,25.0
12737,2.0,1623055869.0,44780624.0,25.0
12738,4.0,1623055869.0,44780618.0,25.0
12739,5.0,1623055869.0,44780616.0,25.0
12740,6.0,1623055869.0,44780625.0,25.0
12741,7.0,1623055869.0,44780622.0,25.0
12742,8.0,1623055869.0,44780620.0,25.0
12743,9.0,1623055869.0,44780617.0,25.0
12744,10.0,1623055869.0,44780621.0,26.0
12745,11.0,1623055869.0,44780619.0,25.0
12746,12.0,1623055869.0,44780617.0,25.0
12747,14.0,1623055869.0,44780617.0,25.0
12748,16.0,1623055869.0,44780620.0,25.0
12749,17.0,1623055869.0,44780617.0,25.0
12750,18.0,1623055869.0,44780616.0,25.0
12751,1.0,1623055870.0,61501443.0,25.0
12752,2.0,1623055870.0,61501446.0,25.0
12753,4.0,1623055870.0,61501441.0,25.0
12754,5.0,1623055870.0,61501438.0,25.0
12755,6.0,1623055870.0,61501447.0,25.0
12756,7.0,1623055870.0,61501445.0,25.0
12757,8.0,1623055870.0,61501442.0,25.0
12758,9.0,1623055870.0,61501439.0,25.0
12759,10.0,1623055870.0,61501444.0,25.0
12760,11.0,1623055870.0,61501442.0,25.0
12761,12.0,1623055870.0,61501439.0,25.0
12762,14.0,1623055870.0,61501439.0,25.0
12763,16.0,1623055870.0,61501443.0,25.0
12764,17.0,1623055870.0,61501440.0,24.0
12765,18.0,1623055870.0,61501439.0,25.0
12766,1.0,1623055871.0,78221270.0,25.0
12767,2.0,1623055871.0,78221274.0,24.0
12768,4.0,1623055871.0,78221268.0,25.0
12769,5.0,1623055871.0,78221265.0,25.0
12770,6.0,1623055871.0,78221274.0,25.0
12771,7.0,1623055871.0,78221272.0,25.0
12772,8.0,1623055871.0,78221269.0,25.0
12773,9.0,1623055871.0,78221266.0,25.0
12774,10.0,1623055871.0,78221271.0,25.0
12775,11.0,1623055871.0,78221269.0,25.0
12776,12.0,1623055871.0,78221266.0,25.0
12777,14.0,1623055871.0,78221266.0,25.0
12778,16.0,1623055871.0,78221270.0,25.0
12779,17.0,1623055871.0,78221267.0,25.0
12780,18.0,1623055871.0,78221266.0,25.0
12781,1.0,1623055872.0,94941527.0,25.0
12782,2.0,1623055872.0,94941531.0,25.0
12783,4.0,1623055872.0,94941525.0,25.0
12784,5.0,1623055872.0,94941522.0,25.0
12785,6.0,1623055872.0,94941532.0,25.0
12786,7.0,1623055872.0,94941529.0,25.0
12787,8.0,1623055872.0,94941526.0,25.0
12788,9.0,1623055872.0,94941523.0,25.0
12789,10.0,1623055872.0,94941528.0,25.0
12790,11.0,1623055872.0,94941526.0,25.0
12791,12.0,1623055872.0,94941523.0,25.0
12792,14.0,1623055872.0,94941523.0,25.0
12793,16.0,1623055872.0,94941527.0,25.0
12794,17.0,1623055872.0,94941524.0,25.0
12795,18.0,1623055872.0,94941523.0,25.0
12796,1.0,1623055873.1,11661622.0,25.0
12797,2.0,1623055873.1,11661626.0,25.0
12798,4.0,1623055873.1,11661620.0,25.0
12799,5.0,1623055873.1,11661617.0,25.0
12800,6.0,1623055873.1,11661627.0,25.0
12801,7.0,1623055873.1,11661624.0,25.0
12802,8.0,1623055873.1,11661621.0,25.0
12803,9.0,1623055873.1,11661618.0,25.0
12804,10.0,1623055873.1,11661623.0,25.0
12805,11.0,1623055873.1,11661621.0,25.0
12806,12.0,1623055873.1,11661618.0,25.0
12807,14.0,1623055873.1,11661618.0,25.0
12808,16.0,1623055873.1,11661622.0,25.0
12809,17.0,1623055873.1,11661619.0,25.0
12810,18.0,1623055873.1,11661618.0,25.0
12811,1.0,1623055874.1,28381092.0,25.0
12812,2.0,1623055874.1,28381095.0,25.0
12813,4.0,1623055874.1,28381090.0,25.0
12814,5.0,1623055874.1,28381087.0,25.0
12815,6.0,1623055874.1,28381096.0,25.0
12816,7.0,1623055874.1,28381094.0,25.0
12817,8.0,1623055874.1,28381091.0,25.0
12818,9.0,1623055874.1,28381088.0,25.0
12819,10.0,1623055874.1,28381093.0,25.0
12820,11.0,1623055874.1,28381091.0,25.0
12821,12.0,1623055874.1,28381088.0,25.0
12822,14.0,1623055874.1,28381088.0,25.0
12823,16.0,1623055874.1,28381092.0,25.0
12824,17.0,1623055874.1,28381089.0,25.0
12825,18.0,1623055874.1,28381088.0,25.0
12826,1.0,1623055875.1,45101175.0,25.0
12827,2.0,1623055875.1,45101178.0,25.0
12828,4.0,1623055875.1,45101173.0,25.0
12829,5.0,1623055875.1,45101170.0,25.0
12830,6.0,1623055875.1,45101179.0,25.0
12831,7.0,1623055875.1,45101177.0,25.0
12832,8.0,1623055875.1,45101174.0,25.0
12833,9.0,1623055875.1,45101171.0,25.0
12834,10.0,1623055875.1,45101176.0,25.0
12835,11.0,1623055875.1,45101173.0,25.0
12836,12.0,1623055875.1,45101171.0,25.0
12837,14.0,1623055875.1,45101171.0,25.0
12838,16.0,1623055875.1,45101174.0,26.0
12839,17.0,1623055875.1,45101171.0,25.0
12840,18.0,1623055875.1,45101171.0,25.0
12841,1.0,1623055876.1,61821328.0,25.0
12842,2.0,1623055876.1,61821331.0,25.0
12843,4.0,1623055876.1,61821325.0,25.0
12844,5.0,1623055876.1,61821323.0,25.0
12845,6.0,1623055876.1,61821332.0,25.0
12846,7.0,1623055876.1,61821329.0,25.0
12847,8.0,1623055876.1,61821327.0,25.0
12848,9.0,1623055876.1,61821324.0,25.0
12849,10.0,1623055876.1,61821329.0,25.0
12850,11.0,1623055876.1,61821326.0,25.0
12851,12.0,1623055876.1,61821323.0,26.0
12852,14.0,1623055876.1,61821324.0,25.0
12853,16.0,1623055876.1,61821327.0,25.0
12854,17.0,1623055876.1,61821324.0,25.0
12855,18.0,1623055876.1,61821323.0,25.0
12856,1.0,1623055877.1,78541511.0,25.0
12857,2.0,1623055877.1,78541515.0,25.0
12858,4.0,1623055877.1,78541509.0,25.0
12859,5.0,1623055877.1,78541506.0,25.0
12860,6.0,1623055877.1,78541516.0,25.0
12861,7.0,1623055877.1,78541513.0,25.0
12862,8.0,1623055877.1,78541510.0,25.0
12863,9.0,1623055877.1,78541507.0,25.0
12864,10.0,1623055877.1,78541512.0,25.0
12865,11.0,1623055877.1,78541510.0,25.0
12866,12.0,1623055877.1,78541507.0,25.0
12867,14.0,1623055877.1,78541507.0,25.0
12868,16.0,1623055877.1,78541511.0,25.0
12869,17.0,1623055877.1,78541508.0,25.0
12870,18.0,1623055877.1,78541507.0,25.0
12871,1.0,1623055878.1,95261520.0,25.0
12872,2.0,1623055878.1,95261523.0,25.0
12873,4.0,1623055878.1,95261517.0,25.0
12874,5.0,1623055878.1,95261515.0,25.0
12875,6.0,1623055878.1,95261524.0,25.0
12876,7.0,1623055878.1,95261521.0,25.0
12877,8.0,1623055878.1,95261518.0,26.0
12878,9.0,1623055878.1,95261516.0,24.0
12879,10.0,1623055878.1,95261520.0,25.0
12880,11.0,1623055878.1,95261518.0,25.0
12881,12.0,1623055878.1,95261515.0,25.0
12882,14.0,1623055878.1,95261516.0,25.0
12883,16.0,1623055878.1,95261519.0,25.0
12884,17.0,1623055878.1,95261516.0,25.0
12885,18.0,1623055878.1,95261515.0,25.0
12886,1.0,1623055879.2,11981282.0,25.0
12887,2.0,1623055879.2,11981285.0,25.0
12888,4.0,1623055879.2,11981279.0,25.0
12889,5.0,1623055879.2,11981277.0,25.0
12890,6.0,1623055879.2,11981286.0,25.0
12891,7.0,1623055879.2,11981283.0,25.0
12892,8.0,1623055879.2,11981281.0,25.0
12893,9.0,1623055879.2,11981278.0,25.0
12894,10.0,1623055879.2,11981283.0,25.0
12895,11.0,1623055879.2,11981280.0,25.0
12896,12.0,1623055879.2,11981278.0,25.0
12897,14.0,1623055879.2,11981278.0,25.0
12898,16.0,1623055879.2,11981281.0,25.0
12899,17.0,1623055879.2,11981278.0,25.0
12900,18.0,1623055879.2,11981277.0,25.0
12901,1.0,1623055880.2,28701067.0,25.0
12902,2.0,1623055880.2,28701070.0,25.0
12903,4.0,1623055880.2,28701064.0,25.0
12904,5.0,1623055880.2,28701062.0,25.0
12905,6.0,1623055880.2,28701071.0,25.0
12906,7.0,1623055880.2,28701068.0,25.0
12907,8.0,1623055880.2,28701066.0,25.0
12908,9.0,1623055880.2,28701063.0,25.0
12909,10.0,1623055880.2,28701067.0,26.0
12910,11.0,1623055880.2,28701065.0,25.0
12911,12.0,1623055880.2,28701063.0,24.0
12912,14.0,1623055880.2,28701063.0,25.0
12913,16.0,1623055880.2,28701066.0,25.0
12914,17.0,1623055880.2,28701063.0,25.0
12915,18.0,1623055880.2,28701062.0,25.0
12916,1.0,1623055881.2,45420866.0,25.0
12917,2.0,1623055881.2,45420870.0,24.0
12918,4.0,1623055881.2,45420864.0,25.0
12919,5.0,1623055881.2,45420861.0,25.0
12920,6.0,1623055881.2,45420871.0,25.0
12921,7.0,1623055881.2,45420868.0,25.0
12922,8.0,1623055881.2,45420865.0,25.0
12923,9.0,1623055881.2,45420862.0,25.0
12924,10.0,1623055881.2,45420867.0,25.0
12925,11.0,1623055881.2,45420865.0,25.0
12926,12.0,1623055881.2,45420862.0,25.0
12927,14.0,1623055881.2,45420862.0,25.0
12928,16.0,1623055881.2,45420866.0,25.0
12929,17.0,1623055881.2,45420863.0,25.0
12930,18.0,1623055881.2,45420862.0,25.0
12931,1.0,1623055882.2,62140551.0,25.0
12932,2.0,1623055882.2,62140554.0,25.0
12933,4.0,1623055882.2,62140548.0,25.0
12934,5.0,1623055882.2,62140546.0,25.0
12935,6.0,1623055882.2,62140555.0,25.0
12936,7.0,1623055882.2,62140553.0,24.0
12937,8.0,1623055882.2,62140550.0,25.0
12938,9.0,1623055882.2,62140547.0,25.0
12939,10.0,1623055882.2,62140552.0,25.0
12940,11.0,1623055882.2,62140549.0,25.0
12941,12.0,1623055882.2,62140547.0,25.0
12942,14.0,1623055882.2,62140547.0,25.0
12943,16.0,1623055882.2,62140550.0,25.0
12944,17.0,1623055882.2,62140547.0,25.0
12945,18.0,1623055882.2,62140546.0,25.0
12946,1.0,1623055883.2,78860485.0,25.0
12947,2.0,1623055883.2,78860489.0,25.0
12948,4.0,1623055883.2,78860483.0,25.0
12949,5.0,1623055883.2,78860480.0,25.0
12950,6.0,1623055883.2,78860490.0,25.0
12951,7.0,1623055883.2,78860487.0,25.0
12952,8.0,1623055883.2,78860484.0,25.0
12953,9.0,1623055883.2,78860481.0,25.0
12954,10.0,1623055883.2,78860486.0,25.0
12955,11.0,1623055883.2,78860484.0,25.0
12956,12.0,1623055883.2,78860481.0,25.0
12957,14.0,1623055883.2,78860481.0,25.0
12958,16.0,1623055883.2,78860485.0,25.0
12959,17.0,1623055883.2,78860482.0,25.0
12960,18.0,1623055883.2,78860481.0,25.0
12961,1.0,1623055884.2,95580764.0,25.0
12962,2.0,1623055884.2,95580767.0,25.0
12963,4.0,1623055884.2,95580762.0,25.0
12964,5.0,1623055884.2,95580759.0,25.0
12965,6.0,1623055884.2,95580768.0,25.0
12966,7.0,1623055884.2,95580766.0,25.0
12967,8.0,1623055884.2,95580763.0,25.0
12968,9.0,1623055884.2,95580760.0,25.0
12969,10.0,1623055884.2,95580765.0,25.0
12970,11.0,1623055884.2,95580763.0,25.0
12971,12.0,1623055884.2,95580760.0,25.0
12972,14.0,1623055884.2,95580760.0,25.0
12973,16.0,1623055884.2,95580764.0,25.0
12974,17.0,1623055884.2,95580761.0,25.0
12975,18.0,1623055884.2,95580760.0,25.0
12976,1.0,1623055885.3,12301196.0,25.0
12977,2.0,1623055885.3,12301199.0,25.0
12978,4.0,1623055885.3,12301193.0,26.0
12979,5.0,1623055885.3,12301191.0,25.0
12980,6.0,1623055885.3,12301200.0,25.0
12981,7.0,1623055885.3,12301198.0,25.0
12982,8.0,1623055885.3,12301195.0,25.0
12983,9.0,1623055885.3,12301192.0,25.0
12984,10.0,1623055885.3,12301197.0,25.0
12985,11.0,1623055885.3,12301194.0,25.0
12986,12.0,1623055885.3,12301192.0,25.0
12987,14.0,1623055885.3,12301192.0,25.0
12988,16.0,1623055885.3,12301196.0,25.0
12989,17.0,1623055885.3,12301192.0,26.0
12990,18.0,1623055885.3,12301192.0,25.0
12991,1.0,1623055886.3,29021500.0,25.0
12992,2.0,1623055886.3,29021503.0,25.0
12993,4.0,1623055886.3,29021497.0,25.0
12994,5.0,1623055886.3,29021495.0,25.0
12995,6.0,1623055886.3,29021504.0,25.0
12996,7.0,1623055886.3,29021501.0,25.0
12997,8.0,1623055886.3,29021499.0,25.0
12998,9.0,1623055886.3,29021496.0,25.0
12999,10.0,1623055886.3,29021501.0,25.0
13000,11.0,1623055886.3,29021498.0,25.0
13001,12.0,1623055886.3,29021495.0,26.0
13002,14.0,1623055886.3,29021496.0,25.0
13003,16.0,1623055886.3,29021499.0,25.0
13004,17.0,1623055886.3,29021496.0,25.0
13005,18.0,1623055886.3,29021495.0,25.0
13006,1.0,1623055887.3,45741313.0,25.0
13007,2.0,1623055887.3,45741316.0,25.0
13008,4.0,1623055887.3,45741311.0,25.0
13009,5.0,1623055887.3,45741308.0,25.0
13010,6.0,1623055887.3,45741317.0,25.0
13011,7.0,1623055887.3,45741315.0,25.0
13012,8.0,1623055887.3,45741312.0,25.0
13013,9.0,1623055887.3,45741309.0,25.0
13014,10.0,1623055887.3,45741314.0,25.0
13015,11.0,1623055887.3,45741311.0,25.0
13016,12.0,1623055887.3,45741309.0,25.0
13017,14.0,1623055887.3,45741309.0,25.0
13018,16.0,1623055887.3,45741313.0,25.0
13019,17.0,1623055887.3,45741310.0,24.0
13020,18.0,1623055887.3,45741309.0,25.0
13021,1.0,1623055888.3,62460855.0,25.0
13022,2.0,1623055888.3,62460858.0,25.0
13023,4.0,1623055888.3,62460853.0,25.0
13024,5.0,1623055888.3,62460850.0,25.0
13025,6.0,1623055888.3,62460859.0,25.0
13026,7.0,1623055888.3,62460857.0,25.0
13027,8.0,1623055888.3,62460854.0,25.0
13028,9.0,1623055888.3,62460851.0,25.0
13029,10.0,1623055888.3,62460856.0,25.0
13030,11.0,1623055888.3,62460853.0,25.0
13031,12.0,1623055888.3,62460851.0,25.0
13032,14.0,1623055888.3,62460851.0,25.0
13033,16.0,1623055888.3,62460854.0,25.0
13034,17.0,1623055888.3,62460851.0,25.0
13035,18.0,1623055888.3,62460850.0,26.0
13036,1.0,1623055889.3,79181403.0,25.0
13037,2.0,1623055889.3,79181406.0,25.0
13038,4.0,1623055889.3,79181401.0,25.0
13039,5.0,1623055889.3,79181398.0,25.0
13040,6.0,1623055889.3,79181407.0,25.0
13041,7.0,1623055889.3,79181405.0,25.0
13042,8.0,1623055889.3,79181402.0,25.0
13043,9.0,1623055889.3,79181399.0,25.0
13044,10.0,1623055889.3,79181404.0,25.0
13045,11.0,1623055889.3,79181401.0,26.0
13046,12.0,1623055889.3,79181399.0,25.0
13047,14.0,1623055889.3,79181399.0,25.0
13048,16.0,1623055889.3,79181403.0,25.0
13049,17.0,1623055889.3,79181399.0,26.0
13050,18.0,1623055889.3,79181399.0,25.0
13051,1.0,1623055890.3,95901115.0,25.0
13052,2.0,1623055890.3,95901118.0,25.0
13053,4.0,1623055890.3,95901112.0,25.0
13054,5.0,1623055890.3,95901110.0,25.0
13055,6.0,1623055890.3,95901119.0,25.0
13056,7.0,1623055890.3,95901116.0,25.0
13057,8.0,1623055890.3,95901114.0,25.0
13058,9.0,1623055890.3,95901111.0,25.0
13059,10.0,1623055890.3,95901115.0,26.0
13060,11.0,1623055890.3,95901113.0,25.0
13061,12.0,1623055890.3,95901110.0,25.0
13062,14.0,1623055890.3,95901111.0,25.0
13063,16.0,1623055890.3,95901114.0,25.0
13064,17.0,1623055890.3,95901111.0,25.0
13065,18.0,1623055890.3,95901110.0,25.0
13066,1.0,1623055891.4,12620896.0,25.0
13067,2.0,1623055891.4,12620899.0,25.0
13068,4.0,1623055891.4,12620893.0,25.0
13069,5.0,1623055891.4,12620891.0,25.0
13070,6.0,1623055891.4,12620900.0,25.0
13071,7.0,1623055891.4,12620897.0,25.0
13072,8.0,1623055891.4,12620895.0,25.0
13073,9.0,1623055891.4,12620892.0,25.0
13074,10.0,1623055891.4,12620897.0,25.0
13075,11.0,1623055891.4,12620894.0,25.0
13076,12.0,1623055891.4,12620891.0,26.0
13077,14.0,1623055891.4,12620892.0,25.0
13078,16.0,1623055891.4,12620895.0,25.0
13079,17.0,1623055891.4,12620892.0,25.0
13080,18.0,1623055891.4,12620891.0,25.0
13081,1.0,1623055892.4,29341113.0,25.0
13082,2.0,1623055892.4,29341116.0,25.0
13083,4.0,1623055892.4,29341111.0,25.0
13084,5.0,1623055892.4,29341108.0,25.0
13085,6.0,1623055892.4,29341117.0,25.0
13086,7.0,1623055892.4,29341115.0,25.0
13087,8.0,1623055892.4,29341112.0,25.0
13088,9.0,1623055892.4,29341109.0,25.0
13089,10.0,1623055892.4,29341114.0,25.0
13090,11.0,1623055892.4,29341111.0,26.0
13091,12.0,1623055892.4,29341109.0,25.0
13092,14.0,1623055892.4,29341109.0,25.0
13093,16.0,1623055892.4,29341113.0,25.0
13094,17.0,1623055892.4,29341109.0,26.0
13095,18.0,1623055892.4,29341109.0,25.0
13096,1.0,1623055893.4,46061149.0,25.0
13097,2.0,1623055893.4,46061152.0,25.0
13098,4.0,1623055893.4,46061146.0,26.0
13099,5.0,1623055893.4,46061144.0,25.0
13100,6.0,1623055893.4,46061153.0,25.0
13101,7.0,1623055893.4,46061151.0,25.0
13102,8.0,1623055893.4,46061148.0,25.0
13103,9.0,1623055893.4,46061145.0,25.0
13104,10.0,1623055893.4,46061150.0,25.0
13105,11.0,1623055893.4,46061147.0,25.0
13106,12.0,1623055893.4,46061145.0,25.0
13107,14.0,1623055893.4,46061145.0,25.0
13108,16.0,1623055893.4,46061149.0,25.0
13109,17.0,1623055893.4,46061145.0,25.0
13110,18.0,1623055893.4,46061145.0,25.0
13111,1.0,1623055894.4,62781430.0,25.0
13112,2.0,1623055894.4,62781433.0,25.0
13113,4.0,1623055894.4,62781427.0,25.0
13114,5.0,1623055894.4,62781425.0,25.0
13115,6.0,1623055894.4,62781434.0,25.0
13116,7.0,1623055894.4,62781431.0,25.0
13117,8.0,1623055894.4,62781429.0,24.0
13118,9.0,1623055894.4,62781426.0,25.0
13119,10.0,1623055894.4,62781431.0,25.0
13120,11.0,1623055894.4,62781428.0,25.0
13121,12.0,1623055894.4,62781425.0,25.0
13122,14.0,1623055894.4,62781426.0,25.0
13123,16.0,1623055894.4,62781429.0,25.0
13124,17.0,1623055894.4,62781426.0,25.0
13125,18.0,1623055894.4,62781425.0,25.0
13126,1.0,1623055895.4,79501659.0,25.0
13127,2.0,1623055895.4,79501663.0,25.0
13128,4.0,1623055895.4,79501657.0,25.0
13129,5.0,1623055895.4,79501654.0,25.0
13130,6.0,1623055895.4,79501664.0,25.0
13131,7.0,1623055895.4,79501661.0,25.0
13132,8.0,1623055895.4,79501658.0,25.0
13133,9.0,1623055895.4,79501655.0,25.0
13134,10.0,1623055895.4,79501660.0,25.0
13135,11.0,1623055895.4,79501658.0,25.0
13136,12.0,1623055895.4,79501655.0,25.0
13137,14.0,1623055895.4,79501656.0,25.0
13138,16.0,1623055895.4,79501659.0,25.0
13139,17.0,1623055895.4,79501656.0,25.0
13140,18.0,1623055895.4,79501655.0,25.0
13141,1.0,1623055896.4,96221554.0,25.0
13142,2.0,1623055896.4,96221558.0,25.0
13143,4.0,1623055896.4,96221552.0,25.0
13144,5.0,1623055896.4,96221549.0,25.0
13145,6.0,1623055896.4,96221559.0,25.0
13146,7.0,1623055896.4,96221556.0,25.0
13147,8.0,1623055896.4,96221553.0,25.0
13148,9.0,1623055896.4,96221550.0,25.0
13149,10.0,1623055896.4,96221555.0,25.0
13150,11.0,1623055896.4,96221553.0,25.0
13151,12.0,1623055896.4,96221550.0,25.0
13152,14.0,1623055896.4,96221550.0,25.0
13153,16.0,1623055896.4,96221554.0,25.0
13154,17.0,1623055896.4,96221551.0,25.0
13155,18.0,1623055896.4,96221550.0,25.0
